0.05,nan,nan
0.1,nan,nan
0.15,nan,nan
0.2,nan,nan
0.25,nan,nan
0.3,nan,nan
0.35,nan,nan
0.4,nan,nan
0.45,nan,nan
0.5,nan,nan
0.55,nan,nan
0.6,nan,nan
0.65,nan,34.79323636899153
0.7,nan,33.39050348964949
0.75,nan,33.94325602542756
0.8,nan,33.248412941726684
0.85,nan,33.78936687112332
0.9,nan,32.82278143672835
0.95,nan,33.4527164252159
1.0,nan,33.0113049878606
1.05,nan,33.0113049878606
1.1,nan,32.49458848756575
1.15,nan,33.178193954910085
1.2,nan,33.178193954910085
1.25,nan,34.69018242051496
1.3,nan,34.69018242051496
1.35,nan,nan
1.4,nan,nan
1.45,nan,nan
1.5,nan,35.998848511232495
1.55,nan,35.998848511232495
1.6,nan,35.337524570101266
1.65,nan,35.337524570101266
1.7,nan,nan
1.75,nan,nan
1.8,nan,nan
1.85,nan,nan
1.9,nan,nan
1.95,nan,nan
2.0,nan,nan
2.05,nan,nan
2.1,nan,nan
2.15,nan,nan
2.2,nan,nan
2.25,nan,nan
2.3,nan,nan
2.35,nan,nan
2.4,nan,nan
2.45,nan,nan
2.5,nan,nan
2.55,nan,nan
2.6,nan,nan
2.65,nan,nan
2.7,nan,nan
2.75,nan,nan
2.8,nan,nan
2.85,nan,nan
2.9,nan,nan
2.95,nan,nan
3.0,nan,nan
3.05,nan,nan
3.1,nan,nan
3.15,nan,nan
3.2,nan,nan
3.25,nan,nan
3.3,nan,nan
3.35,nan,nan
3.4,nan,nan
3.45,nan,nan
3.5,nan,nan
3.55,nan,nan
3.6,nan,nan
3.65,nan,nan
3.7,nan,nan
3.75,nan,nan
3.8,nan,nan
3.85,nan,nan
3.9,nan,nan
3.95,nan,nan
4.0,nan,nan
4.05,nan,nan
4.1,nan,nan
4.15,nan,nan
4.2,nan,nan
4.25,nan,nan
4.3,nan,nan
4.35,nan,nan
4.4,nan,nan
4.45,nan,nan
4.5,nan,nan
4.55,nan,nan
4.6,nan,nan
4.65,nan,nan
4.7,nan,nan
4.75,nan,nan
4.8,nan,nan
4.85,nan,nan
4.9,nan,nan
4.95,nan,nan
5.0,nan,nan
5.05,nan,nan
5.1,nan,nan
5.15,nan,nan
5.2,nan,nan
5.25,nan,nan
5.3,nan,nan
5.35,nan,nan
5.4,nan,nan
5.45,nan,nan
5.5,nan,nan
5.55,nan,nan
5.6,nan,nan
5.65,nan,nan
5.7,nan,nan
5.75,nan,nan
5.8,nan,nan
5.85,nan,nan
5.9,nan,nan
5.95,nan,nan
6.0,nan,nan
6.05,nan,nan
6.1,nan,nan
6.15,nan,nan
6.2,nan,nan
6.25,nan,nan
6.3,nan,nan
6.35,nan,nan
6.4,nan,nan
6.45,nan,nan
6.5,nan,nan
6.55,nan,nan
6.6,nan,nan
6.65,nan,nan
6.7,nan,nan
6.75,nan,nan
6.8,nan,nan
6.85,nan,nan
6.9,nan,nan
6.95,nan,nan
7.0,nan,nan
7.05,nan,nan
7.1,nan,nan
7.15,nan,nan
7.2,nan,nan
7.25,nan,nan
7.3,nan,nan
7.35,nan,nan
7.4,nan,101.11592944733157
7.45,nan,125.49127443876517
7.5,nan,130.80989486232863
7.55,nan,122.13366583000646
7.6,nan,134.24544257829888
7.65,nan,132.52491518694592
7.7,nan,127.90632707221289
7.75,nan,129.8055710922652
7.8,nan,128.40397330948207
7.85,nan,128.49549129893214
7.9,nan,nan
7.95,nan,nan
8.0,nan,nan
8.05,nan,nan
8.1,nan,nan
8.15,nan,nan
8.2,nan,nan
8.25,nan,nan
8.3,nan,nan
8.35,nan,nan
8.4,nan,nan
8.45,nan,nan
8.5,nan,nan
8.55,nan,nan
8.6,nan,nan
8.65,nan,nan
8.7,nan,nan
8.75,nan,nan
8.8,nan,nan
8.85,nan,nan
8.9,nan,nan
8.95,nan,nan
9.0,nan,nan
9.05,nan,nan
9.1,nan,nan
9.15,nan,nan
9.2,nan,nan
9.25,nan,nan
9.3,nan,nan
9.35,nan,nan
9.4,nan,nan
9.45,nan,nan
9.5,nan,nan
9.55,nan,nan
9.6,nan,nan
9.65,nan,nan
9.7,nan,nan
9.75,nan,nan
9.8,nan,nan
9.85,nan,nan
9.9,nan,nan
9.95,nan,nan
10.0,nan,nan
10.05,nan,nan
10.1,nan,nan
10.15,nan,nan
10.2,nan,nan
10.25,nan,nan
10.3,nan,nan
10.35,nan,nan
10.4,nan,nan
10.45,nan,nan
10.5,nan,nan
10.55,nan,nan
10.6,nan,nan
10.65,nan,nan
10.7,nan,nan
10.75,nan,nan
10.8,nan,nan
10.85,nan,nan
10.9,nan,nan
10.95,nan,nan
11.0,nan,nan
11.05,nan,nan
11.1,nan,nan
11.15,nan,nan
11.2,nan,nan
11.25,nan,nan
11.3,nan,nan
11.35,nan,nan
11.4,nan,nan
11.45,nan,nan
11.5,nan,nan
11.55,nan,nan
11.6,nan,nan
11.65,nan,nan
11.7,nan,nan
11.75,nan,nan
11.8,nan,nan
11.85,nan,nan
11.9,nan,nan
11.95,nan,nan
12.0,nan,nan
12.05,nan,nan
12.1,nan,nan
12.15,nan,nan
12.2,nan,nan
12.25,nan,nan
12.3,nan,nan
12.35,nan,nan
12.4,nan,nan
12.45,nan,nan
12.5,nan,nan
12.55,nan,nan
12.6,nan,nan
12.65,nan,nan
12.7,nan,nan
12.75,nan,nan
12.8,nan,nan
12.85,nan,nan
12.9,nan,nan
12.95,nan,nan
13.0,nan,nan
13.05,nan,nan
13.1,nan,nan
13.15,nan,nan
13.2,nan,nan
13.25,nan,nan
13.3,nan,nan
13.35,nan,nan
13.4,nan,nan
13.45,nan,nan
13.5,nan,nan
13.55,nan,nan
13.6,nan,nan
13.65,nan,nan
13.7,nan,nan
13.75,nan,nan
13.8,nan,nan
13.85,nan,nan
13.9,nan,nan
13.95,nan,nan
14.0,nan,nan
14.05,nan,nan
14.1,nan,nan
14.15,nan,nan
14.2,nan,nan
14.25,nan,nan
14.3,nan,nan
14.35,nan,nan
14.4,nan,nan
14.45,nan,nan
14.5,nan,nan
14.55,nan,nan
14.6,nan,nan
14.65,nan,nan
14.7,nan,nan
14.75,nan,nan
14.8,nan,nan
14.85,nan,nan
14.9,nan,nan
14.95,nan,nan
15.0,nan,nan
15.05,nan,nan
15.1,nan,nan
15.15,nan,nan
15.2,nan,nan
15.25,nan,nan
15.3,nan,nan
15.35,nan,nan
15.4,nan,nan
15.45,nan,nan
15.5,nan,nan
15.55,nan,nan
15.6,nan,nan
15.65,nan,nan
15.7,nan,nan
15.75,nan,nan
15.8,nan,nan
15.85,nan,nan
15.9,nan,nan
15.95,nan,nan
16.0,nan,nan
16.05,nan,nan
16.1,nan,nan
16.15,nan,nan
16.2,nan,nan
16.25,nan,nan
16.3,nan,nan
16.35,nan,nan
16.4,nan,nan
16.45,nan,nan
16.5,nan,nan
16.55,nan,nan
16.6,nan,nan
16.65,nan,nan
16.7,nan,nan
16.75,nan,nan
16.8,nan,nan
16.85,nan,nan
16.9,nan,nan
16.95,nan,nan
17.0,nan,nan
17.05,nan,nan
17.1,nan,nan
17.15,nan,nan
17.2,nan,nan
17.25,nan,nan
17.3,nan,nan
17.35,nan,nan
17.4,nan,32.2592483271834
17.45,nan,31.42655063689267
17.5,nan,30.88200429541496
17.55,nan,25.642945402266207
17.6,nan,22.89579708143856
17.65,nan,21.68702635928304
17.7,nan,23.878124001135035
17.75,nan,22.356485985295933
17.8,nan,22.7898918954113
17.85,nan,24.330371986709054
17.9,nan,nan
17.95,nan,nan
18.0,nan,nan
18.05,nan,nan
18.1,nan,nan
18.15,nan,nan
18.2,nan,nan
18.25,nan,nan
18.3,nan,nan
18.35,nan,nan
18.4,nan,nan
18.45,nan,nan
18.5,nan,nan
18.55,nan,nan
18.6,nan,nan
18.65,nan,nan
18.7,nan,nan
18.75,nan,nan
18.8,nan,nan
18.85,nan,nan
18.9,nan,nan
18.95,nan,nan
19.0,nan,nan
19.05,nan,nan
19.1,nan,nan
19.15,nan,nan
19.2,nan,nan
19.25,nan,nan
19.3,nan,nan
19.35,nan,nan
19.4,nan,nan
19.45,nan,nan
19.5,nan,nan
19.55,nan,nan
19.6,nan,nan
19.65,nan,nan
19.7,nan,nan
19.75,nan,nan
19.8,nan,nan
19.85,nan,nan
19.9,nan,nan
19.95,nan,nan
20.0,nan,nan
20.05,nan,nan
20.1,nan,nan
20.15,nan,nan
20.2,nan,nan
20.25,nan,nan
20.3,nan,nan
20.35,nan,nan
20.4,nan,nan
20.45,nan,nan
20.5,nan,nan
20.55,nan,nan
20.6,nan,nan
20.65,nan,nan
20.7,nan,nan
20.75,nan,nan
20.8,nan,nan
